order_id,user_id,restaurant_id,date,rating
109333,6182,210,2024-02-23,5
109336,6586,285,2024-01-12,5
109338,9643,137,2024-09-19,3
109339,183,98,2024-06-10,4
109341,3737,152,2024-04-08,3
109344,4775,287,2024-01-19,4
109356,6201,270,2024-03-16,1
109357,5106,102,2024-06-29,1
109360,1784,195,2024-08-07,2
109369,9311,172,2024-01-03,2
109371,2425,61,2024-06-27,1
109372,6782,485,2024-04-14,4
109373,7120,150,2024-09-03,2
109375,1834,52,2024-09-06,3
109395,2771,494,2024-08-11,1
109408,1245,469,2024-12-19,2
109412,4652,488,2024-06-02,4
109419,1173,359,2024-12-09,3
109420,3550,31,2024-04-17,4
109431,255,136,2024-03-27,3
109432,7493,79,2024-11-23,3
109433,4256,310,2024-06-01,1
109437,2872,227,2024-01-25,1
109438,895,284,2024-02-29,2
109439,9661,83,2024-08-12,3
109442,9431,165,2024-01-29,5
109446,5851,171,2024-12-06,2
109448,4979,160,2024-04-16,5
109449,4164,361,2024-08-22,2
109457,3265,470,2024-10-12,4
109464,5471,227,2024-05-06,4
109466,1962,259,2024-03-20,3
109472,1288,205,2024-08-02,1
109473,8374,86,2024-05-02,1
109476,8638,496,2024-07-03,4
109477,9535,167,2024-12-28,4
109481,7017,357,2024-05-31,3
109482,7524,337,2024-10-31,4
109483,1785,417,2024-01-19,3
109485,711,404,2024-11-18,3
109489,3824,487,2024-01-29,1
109492,227,227,2024-08-24,1
109493,763,75,2024-05-08,2
109506,7481,285,2024-04-25,4
109510,7027,416,2024-11-24,4
109515,4603,187,2024-11-09,4
109516,9372,108,2024-03-08,1
109522,6917,264,2024-01-15,4
109523,7966,463,2024-09-18,3
109526,6316,479,2024-08-28,1
109527,4809,96,2024-02-26,3
109530,3835,362,2024-08-09,5
109537,9300,188,2024-03-13,4
109538,9000,480,2024-05-08,4
109542,7373,346,2024-07-19,1
109544,3446,275,2024-09-25,3
109548,4970,214,2024-07-10,5
109555,2935,130,2024-07-21,1
109556,9433,83,2024-07-09,3
109561,1369,80,2024-04-15,2
109563,5488,294,2024-05-16,4
109581,5693,293,2024-02-07,2
109583,7959,153,2024-04-27,3
109587,3119,270,2024-05-19,3
109592,3739,379,2024-07-13,1
109593,7567,421,2024-10-12,3
109597,2192,78,2024-06-09,1
109605,6214,346,2024-12-16,3
109606,3159,228,2024-05-28,4
109607,2901,274,2024-11-22,2
109609,9698,258,2024-12-14,1
109610,1951,469,2024-05-12,2
109612,2901,8,2024-08-11,4
109613,2892,162,2024-07-27,4
109622,274,356,2024-04-24,5
109628,4929,96,2024-03-18,1
109630,385,249,2024-02-21,4
109637,3378,26,2024-09-19,3
109657,1457,339,2024-10-15,5
109665,2526,24,2024-01-27,2
109666,8968,73,2024-09-07,1
109668,4684,75,2024-03-07,2
109673,8390,209,2024-01-27,4
109674,5852,314,2024-04-02,3
109681,9326,464,2024-02-21,3
109694,5084,353,2024-09-20,4
109695,6416,426,2024-05-25,2
109700,3043,389,2024-11-28,3
109704,6502,97,2024-04-09,3
109705,6764,468,2024-02-04,3
109716,1080,1,2024-07-03,4
109718,5276,264,2024-01-21,5
109719,7990,241,2024-05-08,1
109726,6743,399,2024-07-15,2
109727,4241,164,2024-02-17,2
109737,4992,176,2024-09-10,3
109738,9393,13,2024-10-24,1
109739,86,208,2024-03-30,4
109742,3345,447,2024-12-11,3
109746,6756,405,2024-05-15,3
109749,6148,248,2024-11-30,4
109753,3524,308,2024-05-10,5
109754,6993,257,2024-07-12,4
109756,1904,491,2024-12-04,4
109762,5069,273,2024-08-07,4
109763,5587,101,2024-05-02,3
109767,4439,491,2024-07-02,4
109768,6793,438,2024-08-10,4
109770,1101,408,2024-06-11,5
109776,7018,499,2024-03-13,3
109783,5793,130,2024-05-14,3
109786,3859,109,2024-10-09,3
109789,3071,136,2024-09-27,4
109793,8685,246,2024-06-03,3
109794,1421,303,2024-10-10,3
109796,4271,290,2024-08-12,4
109800,4140,157,2024-03-26,1
109806,5990,75,2024-12-28,1
109807,1242,347,2024-01-14,4
109817,4187,181,2024-03-27,5
109831,9664,470,2024-07-18,2
109833,2865,335,2024-02-11,4
109841,4384,363,2024-01-25,4
109845,2766,49,2024-01-05,3
109847,3267,178,2024-07-27,2
109849,4252,82,2024-07-10,3
109853,9724,116,2024-05-28,4
109855,6735,115,2024-02-29,4
109863,3408,301,2024-11-04,1
109866,5247,33,2024-04-23,4
109870,7924,230,2024-12-21,4
109871,8172,308,2024-02-24,4
109874,8402,350,2024-02-02,4
109875,7766,369,2024-06-08,3
109878,7899,144,2024-06-27,2
109880,9383,166,2024-05-04,1
109884,5701,386,2024-02-24,3
109885,9457,252,2024-01-10,4
109888,9112,134,2024-05-26,3
109893,8112,138,2024-05-04,4
109894,7850,354,2024-12-21,3
109895,606,372,2024-12-15,4
109897,5537,122,2024-03-01,3
109910,3592,314,2024-02-22,4
109916,2328,269,2024-05-09,1
109919,33,484,2024-10-11,4
109923,2580,43,2024-07-26,3
109926,6998,363,2024-07-26,4
109933,879,64,2024-04-05,3
109934,4002,435,2024-03-03,4
109938,999,257,2024-09-29,4
109939,8292,315,2024-03-16,3
109941,7851,313,2024-09-10,4
109943,6931,169,2024-03-31,3
109950,9402,151,2024-06-21,5
109953,2845,428,2024-04-01,3
109955,1072,90,2024-09-10,2
109958,7762,311,2024-05-01,1
109962,9686,80,2024-06-11,4
109964,9756,497,2024-08-27,2
109965,7882,424,2024-07-26,5
109967,4228,262,2024-01-23,4
109969,2838,253,2024-09-30,4
109971,6172,419,2024-09-01,5
109978,1939,441,2024-06-12,5
109984,3571,117,2024-11-24,3
109995,1292,331,2024-04-03,1
109997,5390,309,2024-10-10,2
110002,9672,369,2024-08-28,4
110010,3137,241,2024-12-28,4
110011,3118,359,2024-03-26,3
110012,871,186,2024-12-25,1
110017,192,399,2024-09-16,3
110021,9570,386,2024-04-15,2
110027,8079,90,2024-10-03,2
110043,330,446,2024-11-27,1
110044,8420,125,2024-06-09,2
110045,4308,374,2024-01-02,3
110048,3034,195,2024-09-15,3
110050,4169,339,2024-02-05,5
110053,2939,143,2024-02-14,4
110056,5531,133,2024-12-01,4
110058,19,11,2024-08-20,4
110062,1615,35,2024-05-10,2
110064,9566,146,2024-09-24,2
110071,8866,292,2024-10-14,4
110082,3426,30,2024-06-26,4
110086,4687,138,2024-11-19,1
110088,3518,424,2024-01-08,5
110093,1096,73,2024-08-09,1
110095,2075,53,2024-12-31,3
110097,745,265,2024-12-15,1
110098,1291,319,2024-07-15,3
110102,7344,486,2024-01-21,2
110103,3772,129,2024-05-20,2
110110,600,68,2024-12-10,5
110113,9470,28,2024-12-04,5
110116,2652,465,2024-02-28,2
110120,7214,371,2024-07-19,1
110121,9080,427,2024-01-07,3
110129,309,259,2024-10-20,5
110135,5233,308,2024-06-03,5
110139,1352,413,2024-05-05,4
110145,1474,123,2024-05-26,2
110148,2402,136,2024-08-06,4
110161,4525,109,2024-10-03,3
110164,649,497,2024-07-23,2
110167,114,61,2024-04-25,4
110168,4061,495,2024-05-20,4
110171,5829,6,2024-05-17,1
110175,8297,71,2024-08-22,3
110176,7999,292,2024-11-08,3
110179,5041,382,2024-02-26,4
110183,5332,76,2024-01-02,4
110185,6711,397,2024-12-05,2
110197,1110,483,2024-07-06,5
110199,8978,87,2024-10-26,2
110205,5293,494,2024-01-25,4
110208,7122,423,2024-08-21,3
110218,1637,266,2024-11-06,3
110224,6129,52,2024-03-28,1
110226,5697,291,2024-08-18,3
110227,8313,363,2024-07-15,4
110233,5197,221,2024-12-10,3
110234,4709,481,2024-01-04,1
110236,6870,118,2024-11-19,4
110240,2671,430,2024-10-05,1
110241,7434,309,2024-04-05,1
110242,9019,282,2024-12-13,3
110243,4402,230,2024-05-22,3
110248,9435,319,2024-03-15,2
110249,9320,13,2024-07-21,1
110250,9192,311,2024-03-23,2
110254,7759,62,2024-08-04,3
110255,6308,165,2024-04-14,5
110258,7138,386,2024-03-09,4
110259,9922,420,2024-08-22,5
110263,1875,236,2024-11-02,1
110264,4987,71,2024-05-19,1
110273,995,396,2024-12-29,5
110279,7674,67,2024-01-01,4
110281,8988,137,2024-07-18,4
110283,8784,318,2024-03-12,4
110288,9242,454,2024-12-10,1
110291,6578,107,2024-11-06,5
110293,3062,41,2024-12-20,2
110298,8839,391,2024-07-10,5
110300,909,442,2024-06-05,2
110308,6118,207,2024-08-09,1
110309,6604,273,2024-05-31,3
110311,6881,80,2024-05-14,1
110313,288,249,2024-04-28,5
110323,5102,241,2024-09-18,5
110325,8245,356,2024-01-30,3
110330,71,456,2024-02-07,3
110334,1499,229,2024-03-24,3
110335,2506,485,2024-09-10,4
110343,9845,8,2024-04-10,3
110349,692,412,2024-03-06,4
110350,6728,279,2024-11-27,3
110351,563,140,2024-05-01,4
110368,6070,423,2024-05-23,4
110371,6818,425,2024-11-29,4
110374,2995,366,2024-10-09,4
110376,268,439,2024-05-27,4
110377,9346,144,2024-03-20,5
110378,485,212,2024-07-04,2
110379,2992,349,2024-06-29,5
110380,8852,216,2024-11-29,4
110385,452,66,2024-07-18,1
110388,1036,174,2024-06-21,3
110398,5721,188,2024-04-22,2
110401,4528,109,2024-07-25,5
110402,7270,8,2024-02-20,4
110403,5669,105,2024-06-03,4
110404,8377,439,2024-07-10,4
110408,6652,136,2024-09-03,4
110413,5258,286,2024-03-04,3
110420,843,392,2024-05-23,3
110421,2339,451,2024-08-21,1
110422,4883,263,2024-03-26,5
110424,672,484,2024-02-08,5
110430,6782,291,2024-08-18,5
110432,615,333,2024-11-25,4
110436,7468,382,2024-09-15,5
110441,8354,130,2024-01-20,3
110444,1640,333,2024-05-15,2
110446,2391,354,2024-09-14,2
110449,1590,57,2024-01-25,4
110450,7109,203,2024-11-21,1
110451,3498,361,2024-11-04,5
110452,5171,484,2024-09-17,3
110454,458,132,2024-02-29,4
110455,9233,402,2024-08-10,4
110459,5580,345,2024-12-15,1
110461,6023,497,2024-07-21,1
110463,8530,228,2024-06-02,5
110474,1374,264,2024-08-24,2
110481,430,22,2024-10-23,4
110482,7061,29,2024-06-14,3
110490,5970,397,2024-04-25,4
110495,9971,93,2024-01-13,4
110496,5393,498,2024-08-26,3
110502,8278,96,2024-10-07,2
110505,5577,127,2024-07-09,1
110508,3045,163,2024-04-01,3
110518,243,452,2024-06-05,5
110536,6452,66,2024-10-23,2
110543,8942,373,2024-09-24,3
110544,213,162,2024-01-19,2
110554,8502,93,2024-08-22,5
110559,4602,282,2024-03-26,5
110560,4482,456,2024-11-13,4
110562,4683,21,2024-01-06,4
110563,9714,287,2024-09-30,3
110569,4366,246,2024-04-19,3
110571,6130,217,2024-12-27,1
110578,2403,395,2024-11-22,5
110579,6373,138,2024-10-29,4
110583,8232,171,2024-09-04,4
110585,4176,475,2024-12-17,4
110595,4570,405,2024-02-15,3
110604,2847,110,2024-07-28,4
110605,8868,66,2024-04-27,4
110607,3852,132,2024-03-03,3
110616,8266,193,2024-01-14,2
110618,9472,499,2024-08-18,4
110621,8248,421,2024-02-23,1
110623,9776,466,2024-10-22,4
110625,9542,107,2024-05-29,2
110630,8205,388,2024-06-24,4
110632,9676,58,2024-07-13,4
110633,4550,178,2024-05-24,3
110637,1823,454,2024-07-07,3
110638,7405,213,2024-09-02,1
110641,9327,48,2024-02-22,1
110651,2581,482,2024-08-15,1
110655,1298,476,2024-01-17,1
110658,1822,401,2024-04-19,4
110661,6681,257,2024-12-08,5
110666,9119,172,2024-12-15,1
110671,1217,236,2024-09-18,3
110672,4622,329,2024-01-08,4
110675,4165,400,2024-02-08,5
110677,8983,202,2024-09-26,1
110694,4019,57,2024-11-06,2
110695,3395,250,2024-11-05,4
110702,770,194,2024-09-19,4
110705,2040,84,2024-12-24,1
110707,3060,206,2024-12-01,3
110708,1790,182,2024-10-11,2
110715,3373,304,2024-01-19,5
110719,8999,210,2024-03-06,4
110728,5150,166,2024-01-28,4
110729,548,124,2024-08-26,3
110734,6918,403,2024-12-11,4
110738,8495,73,2024-04-12,2
110743,112,404,2024-01-14,3
110749,6016,489,2024-11-30,4
110754,259,420,2024-11-24,2
110760,2902,331,2024-01-11,1
110764,9819,224,2024-10-20,3
110768,307,247,2024-08-30,1
110780,3646,169,2024-10-29,4
110788,963,493,2024-03-28,3
110792,6034,234,2024-01-21,2
110793,1684,249,2024-07-31,5
110804,5952,235,2024-02-12,4
110810,2519,205,2024-03-24,1
110812,6741,324,2024-08-28,2
110823,5038,120,2024-07-03,4
110826,9236,258,2024-08-12,3
110827,1387,362,2024-10-30,4
110834,1757,479,2024-05-26,3
110838,4603,104,2024-08-10,4
110843,5024,452,2024-11-04,3
110844,8074,201,2024-08-10,1
110847,7701,186,2024-06-07,4
110859,8049,10,2024-11-06,5
110865,336,209,2024-12-09,4
110870,7187,135,2024-01-09,1
110871,99,322,2024-12-13,5
110873,5456,302,2024-04-18,5
110883,9147,18,2024-10-11,1
110886,7754,263,2024-12-12,5
110891,9169,332,2024-12-30,4
110895,8519,280,2024-01-08,4
110897,6135,66,2024-05-14,4
110901,2988,257,2024-11-17,3
110905,1404,74,2024-02-28,3
110911,7027,234,2024-06-26,2
110914,967,21,2024-10-14,1
110915,9729,349,2024-12-15,5
110919,1880,272,2024-07-02,3
110925,6748,154,2024-10-27,2
110927,2047,50,2024-04-07,4
110929,8413,216,2024-11-05,1
110930,6691,382,2024-01-26,5
110932,7040,216,2024-06-16,5
110936,4471,25,2024-02-03,4
110937,1065,259,2024-01-31,1
110942,9082,228,2024-11-03,4
110946,5776,199,2024-09-08,3
110947,403,397,2024-01-15,2
110950,5773,190,2024-10-20,2
110951,2513,73,2024-07-11,1
110961,6984,401,2024-09-26,3
110962,6520,11,2024-02-14,3
110963,9727,493,2024-12-28,3
110965,8308,61,2024-10-02,4
110972,4418,140,2024-11-19,2
110976,9230,296,2024-10-31,4
110982,5487,283,2024-02-17,1
110985,7327,39,2024-08-24,1
110986,9979,388,2024-05-08,2
110993,5142,239,2024-11-07,3
110994,1546,424,2024-07-06,5
110996,6902,349,2024-12-23,5
110997,6625,36,2024-05-21,3
111000,5152,45,2024-03-30,1
111002,6139,474,2024-09-30,4
111005,894,203,2024-12-05,4
111006,5695,205,2024-11-14,2
111008,6793,361,2024-11-09,4
111011,4759,171,2024-12-15,5
111014,962,421,2024-11-18,2
111015,6588,193,2024-03-30,4
111021,6069,270,2024-04-19,3
111026,5838,494,2024-02-22,4
111027,6706,226,2024-07-29,3
111028,1245,184,2024-08-22,4
111033,6627,140,2024-07-07,4
111036,417,318,2024-06-22,1
111037,7315,443,2024-12-20,5
111042,9800,269,2024-11-23,2
111044,5166,230,2024-09-11,3
111046,6708,295,2024-05-09,4
111048,9434,290,2024-04-17,4
111050,669,65,2024-02-22,1
111052,1955,483,2024-09-03,3
111062,8925,418,2024-03-20,4
111066,2105,133,2024-09-06,4
111079,9062,18,2024-10-28,4
111080,912,207,2024-01-29,1
111083,2860,37,2024-01-02,2
111089,7095,409,2024-12-19,4
111095,5721,443,2024-01-08,3
111097,8101,101,2024-12-22,1
111100,4232,58,2024-08-07,4
111106,6222,168,2024-11-16,3
111115,7061,428,2024-08-01,3
111124,8824,407,2024-12-25,4
111128,4500,165,2024-07-20,4
111155,6707,217,2024-05-10,1
111160,6578,173,2024-07-10,3
111161,164,135,2024-10-10,3
111162,5021,336,2024-11-06,1
111171,6531,96,2024-12-12,3
111172,3842,169,2024-07-24,3
111173,6729,345,2024-03-20,3
111178,9102,17,2024-12-15,2
111180,3435,131,2024-03-26,5
111188,8829,283,2024-02-01,1
111193,7098,418,2024-11-16,4
111199,7763,276,2024-12-19,4
111203,7402,342,2024-07-10,1
111207,5489,121,2024-01-30,4
111208,8936,468,2024-06-17,4
111214,2504,211,2024-10-28,1
111218,6726,110,2024-01-11,2
111224,8199,428,2024-04-14,5
111228,921,462,2024-01-11,2
111232,5998,2,2024-10-03,4
111233,1022,243,2024-07-13,1
111234,9850,293,2024-04-01,4
111247,37,94,2024-03-21,3
111253,564,58,2024-06-20,4
111257,4877,232,2024-06-20,3
111260,6716,404,2024-04-10,1
111262,2105,192,2024-10-23,1
111263,3451,122,2024-05-21,2
111266,5022,348,2024-06-10,5
111268,3112,436,2024-11-21,4
111272,5301,225,2024-09-18,4
111274,3125,209,2024-08-05,1
111275,561,168,2024-12-31,2
111279,390,455,2024-10-11,4
111283,2250,9,2024-02-07,1
111285,6946,130,2024-08-14,2
111286,3668,418,2024-01-19,5
111287,8016,361,2024-09-09,4
111289,9327,238,2024-07-29,4
111297,8739,325,2024-12-24,1
111300,2572,216,2024-04-09,3
111310,4757,306,2024-11-06,4
111314,4266,150,2024-02-15,1
111317,9397,118,2024-11-10,3
111322,7902,369,2024-01-03,3
111325,3304,322,2024-08-09,5
111327,9357,441,2024-05-01,4
111337,9160,215,2024-05-10,3
111343,1759,491,2024-06-17,3
111346,4412,2,2024-11-27,4
111347,1758,25,2024-12-17,5
111348,362,28,2024-07-17,3
111351,4034,55,2024-01-09,5
111356,9113,478,2024-09-09,4
111357,5162,453,2024-01-01,5
111359,3967,2,2024-12-18,3
111366,9667,428,2024-08-09,1
111368,5885,462,2024-04-08,1
111372,2844,267,2024-11-27,2
111380,431,276,2024-06-28,3
111383,1236,229,2024-03-01,2
111385,5675,198,2024-04-10,1
111387,217,175,2024-12-28,2
111391,2513,89,2024-05-29,1
111394,8150,15,2024-11-04,1
111401,3639,227,2024-09-16,3
111404,1539,54,2024-01-10,5
111405,2726,362,2024-05-24,3
111413,3529,134,2024-08-20,4
111416,2019,269,2024-05-25,3
111419,629,401,2024-12-08,5
111424,468,122,2024-03-22,3
111430,9553,260,2024-07-30,3
111440,3889,109,2024-08-14,4
111441,3938,73,2024-11-25,2
111446,9091,275,2024-02-21,3
111451,2417,38,2024-03-31,4
111463,1276,324,2024-11-12,1
111464,6315,311,2024-10-25,4
111466,8675,79,2024-11-10,4
111471,8405,380,2024-02-17,4
111478,9030,60,2024-10-11,2
111481,8549,325,2024-04-06,2
111490,3074,66,2024-07-26,4
111494,6576,485,2024-02-28,2
111505,7803,299,2024-11-20,1
111509,9741,396,2024-11-27,3
111510,6256,367,2024-12-19,4
111521,6452,269,2024-04-12,5
111525,64,130,2024-10-05,3
111526,7332,260,2024-09-18,1
111533,7965,91,2024-01-08,4
111537,9731,495,2024-03-22,4
111538,4845,48,2024-10-07,4
111542,2721,48,2024-01-01,3
111546,653,33,2024-11-03,3
111547,311,244,2024-10-21,4
111549,3023,7,2024-09-01,5
111556,8350,293,2024-02-26,4
111561,2795,469,2024-08-18,4
111562,1782,353,2024-02-24,4
111565,1142,313,2024-03-21,4
111567,4212,283,2024-12-21,3
111569,6380,153,2024-09-01,2
111570,6391,55,2024-11-22,1
111576,1188,82,2024-08-18,3
111577,8545,354,2024-01-30,4
111578,2407,275,2024-02-08,3
111582,5259,273,2024-08-26,5
111583,8279,464,2024-03-23,2
111588,7480,483,2024-05-14,4
111593,3936,293,2024-07-30,3
111596,1136,472,2024-04-04,3
111602,8469,139,2024-10-28,2
111603,9300,489,2024-10-16,1
111606,9399,365,2024-03-08,5
111621,3924,468,2024-10-15,2
111626,5713,209,2024-07-30,3
111648,3606,343,2024-03-21,4
111652,6120,26,2024-07-11,5
111655,916,411,2024-09-06,3
111659,864,406,2024-06-15,4
111660,8921,217,2024-10-02,3
111665,6086,79,2024-04-07,4
111667,3786,210,2024-01-11,5
111671,9349,234,2024-04-23,4
111672,8063,290,2024-04-28,4
111675,3784,314,2024-04-14,3
111681,3261,237,2024-01-28,3
111684,8622,80,2024-06-06,1
111686,7928,214,2024-02-09,4
111689,4382,459,2024-01-24,2
111693,8369,163,2024-06-12,3
111695,8300,30,2024-05-16,3
111696,6498,381,2024-04-18,4
111699,1313,177,2024-03-23,1
111707,4779,498,2024-06-10,3
111710,2487,496,2024-04-08,3
111711,3260,316,2024-02-07,2
111715,3974,428,2024-11-28,1
111722,5469,133,2024-05-17,3
111724,80,487,2024-01-10,3
111735,858,204,2024-07-10,4
111740,1463,177,2024-03-30,3
111741,4898,390,2024-03-18,2
111748,1128,42,2024-06-27,4
111749,9821,258,2024-08-17,4
111750,7419,288,2024-06-06,1
111751,2065,498,2024-05-03,3
111757,7502,456,2024-12-07,4
111760,1348,361,2024-12-31,4
111763,2636,164,2024-01-30,5
111765,4026,126,2024-10-28,3
111769,2695,488,2024-12-08,1
111772,7495,414,2024-06-08,5
111773,3774,149,2024-04-14,5
111777,9754,122,2024-07-22,3
111782,6493,179,2024-08-07,1
111783,6968,1,2024-09-13,4
111784,7333,367,2024-02-25,4
111787,1833,389,2024-09-22,1
111796,5156,146,2024-08-16,3
111798,2296,362,2024-12-16,5
111800,8657,424,2024-07-31,4
111802,5829,419,2024-08-26,2
111806,8960,373,2024-05-26,4
111808,8206,158,2024-05-27,4
111809,5296,451,2024-09-05,4
111811,1805,28,2024-02-05,4
111814,864,63,2024-07-22,1
111816,6342,137,2024-06-20,3
111817,300,442,2024-11-22,2
111818,1799,306,2024-05-15,5
111819,8326,5,2024-02-03,4
111822,7888,437,2024-08-31,2
111828,9209,322,2024-07-01,5
111832,4556,456,2024-02-12,3
111837,4195,352,2024-09-13,4
111840,6872,471,2024-01-04,2
111845,2103,108,2024-02-17,2
111854,6780,134,2024-02-03,3
111857,5973,78,2024-09-24,2
111861,4755,315,2024-11-17,5
111862,6121,453,2024-03-12,1
111865,2022,207,2024-08-31,2
111866,955,136,2024-09-03,4
111878,4260,467,2024-04-15,4
111880,7861,9,2024-12-22,1
111882,1291,65,2024-09-19,4
111885,2533,411,2024-05-20,3
111889,7718,384,2024-02-01,2
111891,7454,492,2024-01-11,5
111897,245,375,2024-02-26,1
111901,5682,5,2024-09-01,5
111914,4181,440,2024-04-29,5
111915,8911,355,2024-02-09,4
111934,9695,242,2024-06-30,2
111935,2879,321,2024-03-04,4
111936,5690,157,2024-08-04,2
111939,2524,224,2024-11-10,3
111951,1963,120,2024-07-12,4
111954,6908,246,2024-12-09,4
111964,9926,245,2024-07-01,3
111971,9873,476,2024-02-13,1
111974,6260,310,2024-06-20,1
111980,1503,54,2024-12-19,5
111981,3156,80,2024-10-18,4
111984,7982,474,2024-04-14,3
111987,5629,269,2024-03-09,4
111997,6808,25,2024-08-21,4
112005,463,100,2024-05-20,1
112010,3706,417,2024-10-19,4
112013,4721,125,2024-06-07,5
112015,889,54,2024-05-18,4
112017,8777,488,2024-10-08,4
112018,3387,105,2024-04-06,3
112020,7944,171,2024-05-11,3
112026,7822,198,2024-11-29,2
112031,9608,108,2024-06-25,1
112036,2002,418,2024-04-22,3
112041,8622,273,2024-02-27,2
112042,5819,293,2024-01-26,3
112050,5994,162,2024-01-19,1
112052,5482,461,2024-09-19,4
112061,2475,33,2024-01-16,3
112063,8392,245,2024-02-26,1
112072,5135,288,2024-03-21,2
112074,4132,144,2024-11-18,2
112076,315,490,2024-05-09,4
112083,5925,366,2024-04-07,4
112086,7202,146,2024-07-16,4
112099,3087,411,2024-09-25,4
112101,2673,67,2024-07-31,4
112106,9788,32,2024-11-10,3
112107,5020,411,2024-01-25,4
112112,3280,378,2024-03-02,1
112115,7665,151,2024-04-06,3
112119,1497,55,2024-07-02,4
112120,137,264,2024-05-11,2
112121,1165,137,2024-12-06,1
112129,9559,320,2024-01-02,1
112130,226,444,2024-05-30,3
112131,9878,457,2024-07-09,5
112132,7746,382,2024-11-22,4
112135,3583,448,2024-05-12,1
112138,1656,66,2024-12-25,4
112139,5532,321,2024-12-03,5
112141,3013,295,2024-06-21,3
112148,6905,193,2024-09-24,5
112151,5602,139,2024-01-19,1
112155,4343,377,2024-07-30,4
112157,1186,93,2024-12-20,4
112160,9252,40,2024-03-24,5
112162,8662,458,2024-02-26,5
112167,6638,24,2024-05-25,4
112168,9076,184,2024-12-16,5
112169,5317,26,2024-10-02,4
112175,4080,227,2024-06-20,4
112185,5258,2,2024-02-02,3
112186,5707,63,2024-03-16,1
112195,3528,428,2024-12-01,2
112196,5583,290,2024-07-13,5
112197,3584,275,2024-05-17,3
112200,6959,196,2024-11-16,3
112201,4989,195,2024-01-21,5
112202,4839,393,2024-05-18,2
112205,8278,449,2024-10-20,1
112210,5740,18,2024-06-02,3
112211,1292,440,2024-10-01,2
112212,9389,441,2024-08-23,3
112216,1083,86,2024-07-30,4
112217,517,85,2024-08-24,4
112218,1050,457,2024-04-23,5
112224,8216,363,2024-06-04,3
112227,2331,145,2024-05-27,5
112229,7445,249,2024-01-13,5
112234,3548,88,2024-01-04,3
112235,6687,487,2024-02-29,2
112249,9901,103,2024-01-16,4
112250,8996,205,2024-10-07,1
112252,7408,226,2024-01-07,5
112259,8172,199,2024-10-22,3
112260,9630,318,2024-02-28,3
112263,5559,38,2024-08-09,4
112267,6874,488,2024-07-21,4
112272,3178,272,2024-06-21,4
112274,3449,332,2024-10-06,4
112275,2842,57,2024-07-06,2
112279,14,220,2024-12-06,4
112284,4791,113,2024-02-02,3
112290,1639,150,2024-06-01,2
112293,1396,447,2024-01-09,4
112299,650,45,2024-02-22,5
112300,6935,331,2024-05-19,3
112303,9902,136,2024-07-07,4
112304,268,402,2024-07-21,4
112309,2693,483,2024-02-08,1
112310,4782,481,2024-09-13,3
112314,9741,333,2024-07-09,3
112317,8933,431,2024-08-01,3
112319,6271,363,2024-10-25,3
112322,2368,382,2024-03-25,5
112327,3533,10,2024-12-01,5
112329,4747,183,2024-02-19,2
112334,9905,345,2024-07-07,3
112339,5555,126,2024-07-25,4
112343,5445,11,2024-04-14,4
112345,1962,379,2024-11-22,3
112348,6311,134,2024-11-11,3
112361,8007,37,2024-03-23,1
112364,7553,71,2024-06-17,3
112369,4558,311,2024-06-07,2
112381,8423,283,2024-09-15,1
112385,9007,388,2024-10-27,5
112389,9633,288,2024-07-21,2
112390,2978,200,2024-11-28,2
112403,754,120,2024-07-30,2
112405,1320,61,2024-11-14,5
112407,5465,201,2024-08-31,1
112411,5033,300,2024-01-18,4
112413,8305,385,2024-06-15,2
112415,5102,333,2024-01-27,4
112418,3373,363,2024-12-25,4
112422,2224,38,2024-02-13,4
112424,4305,219,2024-07-26,2
112431,9133,62,2024-05-08,4
112432,8193,45,2024-08-16,1
112434,6255,159,2024-07-27,3
112436,3897,16,2024-08-26,3
112437,6290,60,2024-07-02,1
112440,8913,65,2024-08-17,1
112445,9789,419,2024-06-06,3
112451,6478,383,2024-02-04,1
112459,4616,311,2024-10-03,2
112461,4430,240,2024-03-06,1
112463,7213,258,2024-09-29,1
112464,1821,414,2024-02-21,3
112468,4542,414,2024-10-02,4
112469,2290,182,2024-01-31,3
112470,8782,464,2024-08-16,2
112473,9533,241,2024-05-27,3
112480,9709,411,2024-09-03,3
112483,8196,89,2024-03-27,2
112487,2925,60,2024-08-07,2
112494,9966,340,2024-12-10,4
112496,390,312,2024-05-28,5
112501,9581,220,2024-02-11,4
112504,4633,493,2024-03-07,3
112506,4769,263,2024-06-29,5
112507,3404,185,2024-11-02,4
112513,9229,260,2024-01-18,1
112514,3642,63,2024-05-31,5
112519,9737,196,2024-10-24,4
112523,2410,244,2024-08-27,4
112527,6687,391,2024-06-28,1
112535,5649,333,2024-05-07,2
112547,8306,330,2024-07-21,5
112552,407,146,2024-09-13,4
112554,3459,76,2024-09-18,3
112556,5475,305,2024-11-04,4
112559,1904,298,2024-06-30,3
112561,6334,205,2024-11-03,2
112569,8920,143,2024-07-02,1
112572,2412,243,2024-05-03,2
112576,1760,349,2024-03-03,1
112579,2191,419,2024-06-09,5
112580,988,63,2024-11-16,2
112581,520,289,2024-05-19,5
112584,7223,406,2024-10-28,4
112590,9558,489,2024-12-09,3
112591,2144,336,2024-02-20,2
112599,1591,107,2024-12-01,4
112601,4776,372,2024-12-29,4
112604,1010,3,2024-05-27,1
