orderId,payment_method,Total_price,user_id,restaurant_id,date
191492,Card,1909,636,380,2024-04-22
191500,Cash,9232,4074,470,2024-01-06
191504,Card,7107,5415,258,2024-09-02
191508,Card,12379,2191,56,2024-11-16
191511,UPI,12319,4084,7,2024-10-01
191515,UPI,16752,9678,194,2024-05-02
191517,Card,14115,3078,295,2024-05-28
191519,Cash,2498,6005,318,2024-08-26
191520,UPI,2605,7182,293,2024-07-22
191529,Cash,4288,7130,7,2024-08-25
191535,UPI,11282,5071,100,2024-07-22
191536,Cash,8199,2523,291,2024-11-22
191542,Card,4114,1411,348,2024-11-04
191545,Card,12959,7902,383,2024-12-15
191556,UPI,6740,8427,177,2024-01-18
191557,Card,6156,3389,170,2024-10-31
191560,UPI,22738,3535,310,2024-09-03
191565,Card,4876,1530,382,2024-07-31
191577,Card,10589,4308,430,2024-01-25
191581,Cash,6101,4815,207,2024-02-18
191584,Cash,10356,1396,118,2024-09-26
191586,Cash,19519,8649,221,2024-08-06
191587,UPI,14024,6893,270,2024-06-14
191591,Card,8168,3688,270,2024-07-02
191593,Card,3520,2934,311,2024-04-26
191594,Card,4073,4711,350,2024-01-20
191599,Cash,4930,3480,433,2024-11-18
191601,Cash,15502,1447,132,2024-05-01
191602,Cash,11010,3796,204,2024-09-18
191603,UPI,7756,682,206,2024-07-20
191605,UPI,5789,5509,33,2024-06-14
191610,Card,10276,8487,484,2024-05-03
191611,UPI,13424,1444,375,2024-04-05
191612,Card,13524,7014,285,2024-01-26
191616,UPI,7902,7090,28,2024-07-29
191638,UPI,4545,8350,157,2024-11-28
191641,Cash,1875,2117,72,2024-01-30
191647,UPI,5894,6506,136,2024-06-27
191650,UPI,1290,4054,281,2024-04-06
191651,Cash,13009,7539,298,2024-12-12
191664,UPI,19119,9571,424,2024-11-23
191665,UPI,4562,5066,351,2024-11-06
191672,Cash,12776,8793,150,2024-12-04
191673,Cash,15265,4509,194,2024-02-10
191675,UPI,5046,8645,237,2024-12-07
191679,UPI,6294,2698,138,2024-03-18
191687,Cash,12437,9577,165,2024-01-11
191699,Card,9583,6276,270,2024-09-30
191700,Card,6661,9455,296,2024-08-16
191701,Card,15712,6844,157,2024-10-24
191704,UPI,11653,9028,383,2024-09-22
191711,Card,2849,2536,25,2024-05-07
191712,UPI,9892,4282,116,2024-01-31
191723,UPI,5122,8350,367,2024-04-02
191734,UPI,7068,9452,314,2024-04-07
191756,Cash,8877,4494,208,2024-09-11
191758,Card,2782,2501,233,2024-08-13
191760,UPI,7776,1938,51,2024-09-13
191766,UPI,12636,6252,6,2024-05-18
191771,Card,2794,6962,289,2024-01-03
191773,UPI,8071,2655,18,2024-09-29
191778,Card,14898,4658,107,2024-06-03
191781,Card,7710,9292,267,2024-08-01
191784,UPI,7187,6507,192,2024-04-20
191785,UPI,10059,6958,401,2024-04-25
191787,UPI,7339,567,28,2024-07-10
191800,Cash,13050,1663,111,2024-04-28
191803,UPI,12203,7787,205,2024-08-30
191805,UPI,8165,2117,117,2024-02-29
191808,UPI,4798,8473,359,2024-12-18
191810,UPI,6898,7008,205,2024-02-25
191820,Cash,3552,8850,57,2024-01-07
191826,Card,3582,7526,217,2024-09-03
191828,Cash,7519,431,184,2024-08-30
191830,Card,5247,6178,182,2024-09-12
191833,Cash,3936,1100,460,2024-12-14
191840,Cash,12304,49,29,2024-03-18
191854,UPI,16686,2537,172,2024-04-19
191856,UPI,8476,9620,262,2024-02-12
191862,Card,7529,8473,240,2024-07-27
191874,UPI,1558,5486,211,2024-08-04
191877,UPI,10367,6640,358,2024-04-16
191883,UPI,4971,8086,128,2024-09-18
191889,Card,1318,9435,336,2024-04-16
191891,UPI,8043,1671,456,2024-06-02
191892,UPI,6191,6755,198,2024-05-29
191905,Cash,3793,2986,84,2024-04-11
191908,UPI,17934,8762,487,2024-02-16
191914,Card,7527,5001,269,2024-08-11
191922,Cash,13795,535,226,2024-02-01
191925,Cash,1334,8495,242,2024-10-14
191932,Cash,3951,1232,192,2024-11-04
191933,Card,6318,1060,257,2024-06-25
191942,Cash,7247,5492,312,2024-01-05
191944,Cash,3720,975,85,2024-05-16
191945,UPI,6460,9739,258,2024-08-04
191950,Cash,6092,8884,223,2024-03-26
191954,Cash,6144,8738,432,2024-08-13
191965,Card,12386,5148,239,2024-10-04
191967,Cash,10499,8114,325,2024-07-15
191968,Cash,8547,1193,248,2024-07-29
191971,Cash,14266,5419,48,2024-12-08
191972,UPI,9391,1974,155,2024-01-27
191974,Cash,6444,792,5,2024-12-23
191975,UPI,11610,9229,266,2024-01-12
191976,UPI,12281,6966,164,2024-07-26
191979,UPI,13418,1622,375,2024-10-18
191980,UPI,6830,5873,67,2024-10-17
191982,UPI,4488,8307,259,2024-10-13
191984,UPI,15247,3065,228,2024-05-14
191992,UPI,4498,421,80,2024-04-21
191993,Card,4795,6218,268,2024-10-31
191994,Card,5896,4470,138,2024-02-07
191995,Card,8596,8918,327,2024-12-16
191996,Cash,10521,8571,301,2024-09-22
192002,Card,15166,2590,471,2024-10-28
192013,UPI,3763,1403,302,2024-12-26
192014,Card,11464,8272,130,2024-10-19
192015,Cash,19562,7639,51,2024-01-06
192019,Cash,8108,5646,195,2024-11-24
192024,Cash,8925,4071,135,2024-10-02
192026,Cash,2880,8385,129,2024-03-22
192030,UPI,16430,1851,211,2024-01-04
192038,Card,8440,1402,200,2024-11-29
192043,Card,7422,9023,287,2024-07-04
192044,Card,4420,5489,235,2024-12-10
192054,UPI,13240,2082,32,2024-08-26
192055,Card,15219,6569,102,2024-09-15
192058,Cash,2890,892,46,2024-08-31
192059,UPI,5936,646,384,2024-12-15
192064,UPI,5330,3749,355,2024-01-05
192066,UPI,5889,3409,419,2024-01-11
192073,Card,6922,5906,338,2024-12-16
192074,UPI,8831,2763,307,2024-10-17
192076,Cash,11713,214,53,2024-07-15
192079,UPI,11828,4641,357,2024-04-16
192089,Cash,17133,4634,252,2024-03-10
192091,UPI,5985,3469,244,2024-05-06
192093,Cash,10573,7124,282,2024-06-06
192100,UPI,4057,734,310,2024-03-26
192102,Cash,3667,451,258,2024-07-04
192108,Card,12032,8178,267,2024-01-03
192109,Cash,10351,2163,225,2024-10-14
192116,Cash,13976,9386,367,2024-05-24
192121,Card,12123,6579,374,2024-06-23
192133,Card,11293,4230,132,2024-05-03
192135,Cash,6870,7346,429,2024-04-29
192149,Card,9423,3886,233,2024-07-27
192150,Cash,4774,4917,423,2024-03-22
192152,Card,5419,3509,406,2024-11-30
192156,UPI,4542,7550,40,2024-02-18
192160,Card,3243,7818,206,2024-05-22
192164,Cash,17223,6232,161,2024-01-28
192170,UPI,6276,5407,144,2024-01-03
192172,Cash,11620,6811,408,2024-05-06
192174,UPI,3520,2011,83,2024-05-19
192175,Cash,18729,1260,283,2024-09-16
192176,Cash,13773,9441,48,2024-10-20
192178,Card,11782,9084,52,2024-06-27
192179,Card,2027,6223,450,2024-09-22
192180,Cash,9489,2955,86,2024-08-15
192184,UPI,15396,4673,164,2024-09-21
192189,Card,4560,4627,195,2024-09-15
192190,Card,10644,9179,251,2024-02-08
192198,UPI,7370,3508,417,2024-12-19
192200,UPI,12983,1495,409,2024-02-12
192201,Cash,5848,9712,322,2024-03-05
192202,UPI,9211,4852,205,2024-07-27
192205,Card,5374,2211,187,2024-02-12
192206,Card,7232,2145,469,2024-04-27
192209,Card,5745,4592,462,2024-01-13
192217,UPI,9779,5763,323,2024-05-14
192219,UPI,13822,3632,201,2024-04-25
192227,Card,7129,7861,41,2024-01-22
192228,Cash,9222,2,241,2024-04-08
192230,Card,2384,6981,211,2024-12-26
192241,Cash,6880,8396,111,2024-01-03
192247,UPI,11777,7523,248,2024-11-21
192252,UPI,3704,9354,42,2024-06-07
192254,Card,12969,3847,277,2024-05-24
192257,UPI,4075,316,395,2024-07-10
192262,UPI,14842,7840,339,2024-12-14
192267,UPI,10128,1163,194,2024-03-02
192268,UPI,7986,9199,451,2024-06-08
192271,Cash,7377,8909,366,2024-06-27
192274,Card,5252,1471,34,2024-02-02
192278,UPI,18116,4168,476,2024-01-15
192294,Cash,14080,7992,141,2024-12-24
192298,Card,9579,2784,95,2024-01-30
192299,Card,3471,5288,323,2024-05-01
192304,UPI,2879,1774,265,2024-05-04
192307,UPI,4631,8886,386,2024-01-06
192310,Cash,6762,1603,290,2024-05-06
192311,UPI,7041,355,178,2024-07-09
192315,UPI,6148,2255,161,2024-04-17
192319,UPI,14331,1010,204,2024-10-26
192321,Cash,10229,3280,123,2024-11-29
192324,Card,10941,1452,67,2024-02-27
192328,Card,18414,6006,497,2024-01-22
192333,Card,12406,3362,166,2024-12-29
192339,UPI,5099,1179,131,2024-04-24
192343,Cash,12970,3730,174,2024-09-25
192344,UPI,6718,4682,38,2024-05-23
192346,Cash,3385,5051,371,2024-04-21
192354,Cash,15441,8251,276,2024-12-16
192355,UPI,8963,996,43,2024-02-28
192368,Card,2586,8909,409,2024-06-12
192369,Cash,6129,9386,209,2024-12-01
192385,UPI,17745,7652,334,2024-08-31
192388,Card,8563,8095,116,2024-04-07
192390,UPI,16524,5474,185,2024-02-02
192393,Cash,3538,613,391,2024-11-01
192395,Card,5008,2499,391,2024-03-14
192404,UPI,6791,4010,265,2024-10-18
192405,UPI,14082,4279,55,2024-06-26
192408,Cash,14943,1994,491,2024-03-01
192416,Card,11483,9360,484,2024-05-24
192427,UPI,7885,2456,276,2024-06-12
192434,UPI,3896,1669,121,2024-01-17
192436,UPI,9803,821,217,2024-04-08
192437,UPI,6244,2749,179,2024-09-05
192440,UPI,13459,5776,199,2024-09-04
192446,Card,6146,3362,54,2024-06-20
192449,UPI,10182,253,80,2024-02-18
192451,Card,5874,5834,343,2024-06-12
192454,Cash,4960,6455,467,2024-11-19
192455,UPI,12882,8122,1,2024-03-31
192457,UPI,9736,7136,28,2024-11-15
192462,Cash,9203,471,171,2024-05-08
192463,UPI,7547,1723,434,2024-01-12
192468,UPI,10230,8887,181,2024-09-23
192471,Card,10717,374,52,2024-07-01
192473,Cash,3460,6084,393,2024-04-21
192475,Card,10533,4621,283,2024-05-15
192477,Cash,11371,8892,266,2024-09-11
192482,Cash,6785,7219,400,2024-07-12
192484,UPI,7492,6892,461,2024-03-30
192485,Cash,5956,9328,118,2024-03-29
192488,Cash,8185,6030,258,2024-07-28
192490,UPI,17171,3925,477,2024-10-20
192495,Card,5956,1402,340,2024-11-15
192496,Cash,6029,9665,181,2024-01-17
192504,UPI,9761,5813,136,2024-10-18
192506,UPI,11961,5723,310,2024-01-19
192514,Cash,14487,8086,133,2024-09-21
192516,Cash,5024,7192,108,2024-04-22
192517,UPI,6230,551,274,2024-08-28
192522,Cash,16248,5904,248,2024-07-10
192523,Card,7177,4060,223,2024-05-21
192524,Cash,16329,2044,64,2024-08-06
192525,Card,9176,6545,267,2024-10-12
192530,Card,6995,6983,272,2024-03-20
192532,UPI,12836,7835,123,2024-05-26
192535,Cash,14799,2547,328,2024-11-01
192537,Card,11716,3716,69,2024-08-10
192539,UPI,8647,9374,289,2024-07-13
192542,Card,7805,6106,61,2024-05-24
192545,UPI,2773,2227,180,2024-07-07
192556,Card,3590,2695,488,2024-05-03
192560,Card,8018,520,145,2024-06-08
192563,Cash,14190,9536,89,2024-11-07
192565,UPI,4780,2180,3,2024-02-06
192566,UPI,6639,4189,390,2024-09-05
192576,UPI,7248,6249,405,2024-12-04
192585,UPI,11483,8407,101,2024-10-14
192587,Cash,10982,8258,236,2024-04-20
192589,Cash,18668,8205,23,2024-05-10
192593,UPI,6939,2557,179,2024-12-24
192596,UPI,4913,4801,336,2024-05-31
192597,UPI,7398,6217,457,2024-01-04
192599,UPI,4749,7960,322,2024-03-07
192601,Cash,8975,6538,437,2024-10-15
192604,UPI,7605,8791,282,2024-11-26
192605,Card,11787,5082,445,2024-04-01
192608,Cash,11926,3341,432,2024-01-30
192609,Card,11860,2107,426,2024-06-03
192612,UPI,17205,6279,265,2024-01-27
192613,Cash,6553,5761,167,2024-09-21
192614,Cash,5502,587,47,2024-01-30
192617,Card,6017,6285,119,2024-02-05
192623,UPI,1107,7614,181,2024-08-03
192624,Cash,14408,3545,233,2024-06-25
192626,Cash,14034,801,297,2024-09-14
192628,Cash,8888,184,173,2024-05-29
192635,UPI,15555,1656,292,2024-05-01
192636,Cash,14436,2528,480,2024-06-01
192643,Cash,2492,5926,116,2024-11-17
192653,Card,5055,324,297,2024-11-02
192655,Card,12627,8784,12,2024-08-19
192656,Cash,14517,1633,453,2024-12-21
192665,UPI,3802,951,324,2024-05-06
192675,Card,20264,6277,207,2024-08-06
192676,UPI,11018,8565,439,2024-04-24
192678,Cash,6213,1126,249,2024-04-18
192681,Card,15867,3874,156,2024-10-30
192682,Cash,2334,2499,372,2024-06-09
192688,Cash,10295,1233,255,2024-01-18
192690,Card,3692,1638,24,2024-12-13
192691,Cash,1636,2969,88,2024-06-01
192698,UPI,11851,2099,274,2024-07-16
192703,Cash,17266,1163,136,2024-12-09
192723,UPI,5634,375,498,2024-06-17
192730,UPI,11522,7559,323,2024-08-01
192731,UPI,18377,2847,334,2024-04-07
192738,UPI,13545,9222,313,2024-11-10
192740,Card,3766,2424,266,2024-07-22
192741,UPI,6136,1540,138,2024-07-15
192742,Cash,10417,9004,471,2024-11-05
192744,UPI,3028,657,315,2024-04-25
192750,UPI,6059,207,261,2024-07-03
192754,Cash,13426,7793,396,2024-12-04
192757,Card,10662,904,475,2024-05-19
192759,Cash,3262,6260,386,2024-06-03
192764,Cash,15821,7073,164,2024-09-23
192765,Cash,15508,7690,452,2024-10-14
192769,Cash,5062,1318,478,2024-07-28
192784,UPI,8265,4126,217,2024-11-25
192785,Card,1648,1311,223,2024-02-26
192790,Card,10899,6267,84,2024-08-06
192791,UPI,8773,8356,73,2024-09-30
192803,UPI,14883,1268,398,2024-07-06
192806,Card,2652,5197,317,2024-04-04
192810,UPI,16507,2700,397,2024-12-21
192811,Cash,8544,6153,292,2024-01-10
192815,Card,15557,5629,277,2024-03-04
192816,UPI,1671,839,176,2024-05-22
192817,Card,5051,914,440,2024-11-26
192821,UPI,8415,4282,5,2024-10-15
192830,UPI,13171,5415,376,2024-08-02
192833,Cash,10402,7912,324,2024-08-21
192835,Card,8504,7307,394,2024-02-16
192836,UPI,8583,6195,92,2024-09-17
192838,Card,9576,5501,219,2024-04-04
192862,Cash,4496,1264,279,2024-07-20
192865,Card,9872,1765,491,2024-05-10
192868,Cash,8278,8779,481,2024-08-23
192876,Card,8373,2958,50,2024-08-19
192877,Card,19376,9956,324,2024-07-19
192878,UPI,15116,1950,100,2024-07-09
192882,UPI,3777,9771,135,2024-08-12
192883,Card,13735,1949,385,2024-02-05
192891,Cash,10075,9180,202,2024-04-21
192894,Cash,6600,4143,103,2024-03-27
192896,UPI,3713,6403,452,2024-12-29
192897,UPI,6823,384,14,2024-02-28
192899,UPI,4977,6453,377,2024-09-22
192900,Card,12147,6331,336,2024-04-30
192903,Card,6891,9817,354,2024-04-20
192905,Cash,3424,7641,460,2024-05-22
192909,Cash,4920,3318,181,2024-12-15
192910,Card,9215,6130,373,2024-11-29
192913,Cash,9346,4523,299,2024-08-22
192914,UPI,12711,9287,242,2024-06-29
192924,Cash,12287,3158,236,2024-12-11
192927,Card,17001,5705,293,2024-02-04
192928,Cash,7666,2628,136,2024-04-28
192934,Cash,16210,3173,74,2024-02-17
192941,Cash,12642,7479,55,2024-08-19
192943,Card,20716,3794,458,2024-11-22
192945,UPI,15670,7462,8,2024-05-16
192946,Card,10256,1877,414,2024-04-27
192949,Card,11117,7049,228,2024-10-05
192951,Cash,1502,4203,113,2024-10-05
192952,UPI,21702,5502,62,2024-10-03
192958,Card,8270,7535,52,2024-01-18
192963,Cash,7936,5296,120,2024-03-28
192964,Cash,6249,7364,15,2024-06-06
192969,Cash,14727,1243,289,2024-09-05
192982,Card,5011,3268,465,2024-09-29
192987,UPI,1642,2793,372,2024-12-31
192992,Card,11428,2590,240,2024-06-17
192994,Card,10704,8064,243,2024-03-23
193002,Cash,21056,1594,96,2024-08-16
193003,Cash,11359,7555,366,2024-03-28
193005,Cash,11118,1078,201,2024-08-18
193009,Cash,8186,2644,185,2024-04-04
193023,UPI,5000,99,83,2024-05-21
193025,Cash,4701,7402,309,2024-09-08
193043,Card,17122,1270,192,2024-09-12
193044,Card,9701,8519,407,2024-07-05
193051,UPI,7751,5858,199,2024-02-13
193052,UPI,11172,6687,61,2024-04-14
193055,Cash,2586,4884,441,2024-01-12
193057,Card,13928,7258,220,2024-09-06
193058,UPI,4413,4799,481,2024-12-12
193061,UPI,15475,6744,223,2024-10-29
193064,Card,10304,4017,22,2024-09-04
193065,Card,10441,890,181,2024-01-25
193066,Card,8891,5484,455,2024-08-22
193074,UPI,15971,8596,198,2024-01-07
193079,Card,7816,3362,174,2024-08-15
193087,Cash,12675,2397,143,2024-03-19
193095,Cash,13369,9553,293,2024-03-24
193097,Card,7572,4989,323,2024-01-12
193105,UPI,6882,3786,408,2024-06-06
193106,Cash,9828,2885,241,2024-08-31
193107,Card,13838,6851,241,2024-05-04
193119,UPI,9730,7004,125,2024-12-02
193125,Card,15243,1470,262,2024-09-11
193128,Cash,8598,829,416,2024-12-04
193130,Card,15794,8630,415,2024-02-27
193134,Card,6181,3377,295,2024-08-19
193135,UPI,10640,8523,456,2024-12-06
193136,Cash,6586,3229,494,2024-10-06
193139,Card,14555,6748,468,2024-10-18
193141,Card,15850,2255,247,2024-09-11
193144,UPI,14465,2195,369,2024-01-04
193146,UPI,6210,4227,23,2024-06-22
193150,Cash,10531,9474,180,2024-07-05
193155,Cash,4042,8639,153,2024-12-25
193160,UPI,14043,4081,144,2024-02-11
193171,Card,18055,5823,291,2024-09-15
193174,Card,6261,78,315,2024-01-30
193176,Card,4624,2946,271,2024-04-23
193183,Card,8848,3872,469,2024-02-08
193185,Card,7290,8664,233,2024-05-09
193187,UPI,6721,9325,116,2024-04-21
193193,UPI,10478,5871,338,2024-12-22
193203,UPI,2571,5926,291,2024-08-14
193204,Cash,3831,3112,372,2024-03-14
193205,Cash,8712,4849,273,2024-10-18
193209,Cash,13524,3476,292,2024-06-10
193217,Card,5204,4105,154,2024-08-18
193218,Card,13546,921,141,2024-12-02
193224,Cash,5525,5341,339,2024-08-02
193226,Card,16050,265,123,2024-06-08
193230,UPI,7998,168,110,2024-07-19
193232,Cash,12949,4721,497,2024-07-11
193233,UPI,9911,7509,355,2024-08-19
193235,Cash,6364,2176,66,2024-12-13
193243,Card,9588,5290,226,2024-10-21
193247,Card,16889,6096,75,2024-05-30
193249,Card,9004,1850,345,2024-10-21
193251,Cash,13988,6578,143,2024-09-07
193256,Cash,6631,6119,166,2024-07-15
193258,UPI,13514,3937,216,2024-06-07
193261,UPI,13095,1490,83,2024-09-30
193264,Cash,9434,1796,108,2024-04-16
193272,Card,10401,686,208,2024-12-21
193275,UPI,6836,7984,276,2024-08-28
193276,Cash,12902,3274,172,2024-02-29
193279,Card,9056,8502,316,2024-10-23
193281,Card,3166,6921,243,2024-10-07
193282,Card,5140,6943,401,2024-06-18
193285,Cash,6544,4545,370,2024-02-24
193290,Cash,4708,4998,436,2024-06-20
193291,Card,8471,6252,129,2024-03-23
193293,Card,7831,2923,219,2024-10-11
193297,Card,3570,6031,168,2024-07-29
193307,Card,13126,7342,15,2024-10-02
193308,Card,11732,4083,269,2024-03-04
193312,Card,17970,435,188,2024-02-26
193315,Card,10248,3338,108,2024-08-08
193316,UPI,10258,6745,32,2024-12-03
193323,Card,5034,9014,335,2024-04-01
193331,UPI,8697,9282,223,2024-01-08
193333,Card,3974,5460,287,2024-10-05
193337,UPI,9089,5523,44,2024-07-06
193338,Cash,5216,8119,175,2024-04-16
193341,Card,13772,7075,485,2024-11-03
193349,Card,11585,957,435,2024-08-18
193355,Card,11175,5071,313,2024-06-11
193361,UPI,5361,2916,334,2024-12-30
193364,UPI,2846,9471,404,2024-01-29
193368,Card,1409,6754,335,2024-04-16
193374,Card,7970,6623,186,2024-02-01
193379,Cash,10100,880,320,2024-11-29
193390,Cash,8140,2878,363,2024-08-27
193391,Cash,6235,9703,18,2024-06-13
193392,UPI,5237,840,230,2024-01-27
193398,Cash,11860,4829,132,2024-11-24
193401,UPI,9323,2534,275,2024-05-13
193402,Cash,10901,680,104,2024-01-22
193405,UPI,1902,5358,234,2024-11-27
193407,Cash,5045,8236,208,2024-02-16
193412,Card,14304,7105,366,2024-07-03
193417,Card,6115,6316,91,2024-07-14
193432,Card,11960,3737,14,2024-09-07
193438,Cash,5814,2662,95,2024-09-21
193440,UPI,2504,8685,398,2024-05-28
193441,Cash,6427,3416,378,2024-10-27
193443,Card,7662,2255,304,2024-07-16
193448,UPI,3472,1717,319,2024-09-09
193449,Card,3744,1623,325,2024-09-30
193452,UPI,5707,8986,50,2024-07-10
193456,Card,6261,1168,30,2024-05-27
193459,Cash,8721,1740,410,2024-09-17
193469,UPI,5440,7750,483,2024-10-09
193475,Card,9230,4190,494,2024-05-19
193481,Cash,11119,9445,233,2024-01-19
193485,UPI,6903,4127,404,2024-09-20
193489,Cash,7063,2329,403,2024-08-19
193491,Cash,4669,7921,484,2024-02-24
193494,Card,16999,3411,122,2024-08-31
193496,Card,13042,1111,112,2024-04-24
193502,UPI,13061,5580,57,2024-09-20
193504,Cash,6067,8934,288,2024-06-27
193506,UPI,21758,2409,107,2024-06-20
193507,Cash,12395,232,416,2024-07-24
193516,Cash,7936,5206,348,2024-06-25
193517,UPI,11937,1615,229,2024-05-15
193518,Cash,11813,7357,346,2024-10-27
193526,Card,14739,2236,59,2024-05-20
193529,Cash,9047,4917,264,2024-10-27
193533,UPI,9088,7792,423,2024-03-12
193536,UPI,16645,6603,141,2024-09-08
193537,Cash,12081,9059,463,2024-07-25
193538,Card,8231,7868,115,2024-06-17
193540,Cash,13781,9714,209,2024-12-21
193544,Cash,5016,2108,481,2024-06-30
193550,UPI,9958,4844,465,2024-09-26
193551,UPI,5723,4184,115,2024-04-13
193552,UPI,11870,7307,361,2024-10-12
193555,Card,9150,8464,95,2024-01-05
193559,Cash,16092,4815,310,2024-10-18
193560,UPI,6385,3610,291,2024-10-27
193561,Card,12364,5292,124,2024-01-19
193562,UPI,15472,1189,80,2024-01-15
193567,Card,11047,8215,443,2024-08-27
193570,Cash,9606,7130,299,2024-07-05
193573,Cash,10186,9651,118,2024-12-18
193575,Card,5394,8852,354,2024-01-23
193577,Card,7617,7927,194,2024-10-25
193582,Cash,13378,2235,218,2024-07-03
193584,Card,8460,7349,285,2024-06-16
193587,Cash,7470,1193,276,2024-04-10
193589,Cash,10564,8200,292,2024-10-28
193597,UPI,4966,6537,111,2024-08-16
193607,Cash,10145,7942,226,2024-08-04
193612,UPI,9990,9342,311,2024-07-07
193631,Cash,8384,624,18,2024-12-10
193636,Cash,8389,4256,60,2024-09-02
193644,Cash,5086,8607,429,2024-10-31
193654,Card,10827,540,287,2024-06-09
193656,UPI,5211,6543,115,2024-03-07
193659,Card,14397,6128,102,2024-08-22
193660,UPI,3510,6607,30,2024-02-23
193662,UPI,6016,6589,171,2024-06-19
193663,UPI,12658,5007,382,2024-12-03
193665,Card,12667,648,11,2024-11-06
193675,Cash,3694,3136,466,2024-10-11
193682,Cash,1809,1380,68,2024-09-19
193686,Card,8646,7749,481,2024-07-19
193688,Card,14710,8116,374,2024-10-30
193690,UPI,10952,5802,191,2024-11-26
193697,Cash,9016,8738,175,2024-03-06
193701,Card,7649,6160,30,2024-06-30
193704,Card,17327,5393,422,2024-08-17
193706,Card,14112,1711,1,2024-09-01
193707,UPI,15463,2507,255,2024-11-22
193711,UPI,12763,9584,21,2024-11-23
193719,Card,12721,6966,263,2024-01-21
193728,UPI,7800,3087,29,2024-03-29
193737,Cash,9613,6701,106,2024-05-01
193740,UPI,7335,7304,107,2024-06-13
193741,Cash,14871,8218,480,2024-03-25
193755,Cash,4265,5010,218,2024-03-25
193757,Card,2846,1536,116,2024-05-30
193759,Card,10015,136,480,2024-04-09
193763,Cash,15399,3957,87,2024-12-04
193768,Card,11033,4948,441,2024-03-18
193771,UPI,8165,8911,465,2024-03-25
193777,UPI,1875,3594,445,2024-03-18
193781,UPI,4885,1329,331,2024-01-01
193784,Cash,17813,7078,385,2024-03-06
193792,Card,5263,4002,310,2024-07-13
193800,UPI,8913,3020,257,2024-09-06
193803,Card,7856,1078,32,2024-04-27
193810,UPI,14192,636,50,2024-03-22
193823,UPI,12079,4443,83,2024-11-25
193829,Card,16302,2327,221,2024-01-17
193841,UPI,12103,6486,368,2024-07-05
193852,Cash,4132,7978,227,2024-05-25
193854,Cash,8527,9942,250,2024-06-14
193855,Card,829,6838,317,2024-02-13
193856,Cash,13439,7405,190,2024-07-28
193857,Card,8357,597,375,2024-04-11
193859,UPI,14341,9071,187,2024-08-18
193863,UPI,2011,8565,222,2024-06-04
193867,Card,8485,7128,298,2024-08-31
193871,Cash,11825,1266,341,2024-11-15
193872,UPI,3387,4054,367,2024-01-07
193878,Card,11327,133,210,2024-03-20
193882,UPI,8962,3608,305,2024-11-22
193883,Card,7178,8427,482,2024-04-21
193885,UPI,1826,5553,488,2024-02-20
193887,Cash,8674,6557,187,2024-12-19
193892,UPI,1431,4198,8,2024-05-07
193896,Cash,8379,9472,416,2024-07-15
193897,UPI,9133,3810,331,2024-06-12
193899,UPI,7417,4016,1,2024-12-02
193901,Card,10258,8587,38,2024-12-25
193902,UPI,12492,956,63,2024-05-27
193906,Card,6444,5986,338,2024-07-03
193914,Card,6828,8950,109,2024-07-16
193915,Cash,17656,5177,70,2024-01-25
193918,Card,3051,6471,307,2024-02-15
193928,Cash,6030,6748,233,2024-12-20
193933,Cash,6959,102,197,2024-05-29
193934,Cash,9472,3224,284,2024-09-02
193935,Cash,11571,7402,460,2024-12-25
193938,Card,10948,3371,294,2024-03-22
193943,UPI,9415,5116,436,2024-04-16
193945,UPI,15132,9073,246,2024-07-25
193950,Card,6258,346,112,2024-12-15
193953,Cash,3094,4201,481,2024-01-01
193975,UPI,5482,6162,277,2024-03-16
193979,Cash,6479,7004,488,2024-11-12
193984,Card,6610,3316,466,2024-03-19
193991,Card,6015,7627,337,2024-04-29
193992,UPI,2234,9657,451,2024-11-11
194000,Cash,19344,2720,198,2024-11-23
194002,UPI,10322,2552,342,2024-07-31
194003,Card,4897,3229,494,2024-03-18
194007,Cash,9133,1785,172,2024-12-04
194010,Card,3473,9761,66,2024-09-19
194012,UPI,2964,5866,499,2024-06-12
194019,UPI,8072,8989,143,2024-04-24
194020,Card,4602,8603,350,2024-12-27
194021,Cash,13554,4095,492,2024-05-14
194022,Card,2353,8404,54,2024-09-03
194026,Cash,5195,5560,174,2024-08-24
194027,UPI,6886,7897,170,2024-03-12
194029,Card,2732,6036,374,2024-12-18
194032,UPI,9127,6054,161,2024-11-14
194036,UPI,5956,8751,226,2024-04-09
194044,Cash,6541,8979,50,2024-02-14
194045,Card,3118,7291,196,2024-07-09
194049,Cash,7449,6240,451,2024-10-05
194050,UPI,3102,8931,281,2024-05-31
194053,UPI,9019,6129,311,2024-07-12
194072,UPI,9900,4271,271,2024-12-28
194080,UPI,3962,7106,409,2024-01-22
194083,UPI,11631,7281,440,2024-08-12
194091,UPI,2296,7046,494,2024-12-20
194092,Card,15608,5245,193,2024-02-11
194094,Cash,14493,7076,110,2024-09-14
194097,Cash,15003,3723,471,2024-12-19
194101,UPI,3555,4712,204,2024-08-23
194110,UPI,7286,8303,124,2024-03-18
194112,Card,12201,2135,208,2024-09-26
194115,Card,8744,7648,366,2024-02-24
194116,Card,12917,2301,314,2024-11-30
194120,Cash,14606,6490,117,2024-09-10
194136,Cash,6172,2263,223,2024-08-17
194142,Card,1949,399,278,2024-12-16
194147,Card,10322,3415,89,2024-06-06
