item_id,restaurant_id,item_name,category,price
5708,423,Samosa,Appetiser,822
383,120,Samosa,Appetiser,783
6552,20,Bossam,Korean,1125
6935,15,Wonton Soup,Chinese,1379
1624,41,Grilled Salmon,Healthy,967
8690,434,Stuffed Bell Peppers,Vegan,501
1232,298,Zoodle Pasta,Healthy,218
2136,61,Fried Rice,Main Course,627
6616,441,Caprese Salad,Appetiser,636
1231,193,Lobster Roll,American,978
8975,320,Sushi,Japanese,1156
2996,272,Crème Brûlée,Desserts,678
7435,79,Manchurian,Chinese,1131
55,288,Stuffed Mushrooms,Appetiser,660
3189,344,Stuffed Mushrooms,Appetiser,870
8840,291,Grilled Salmon,Seafood,1410
4818,135,Fish Sandwich,Fast Food,801
7417,302,Minestrone Soup,Italian,689
4861,119,Fried Plantains,Caribbean,1459
3086,415,Apple Pie,American,1367
3915,78,Idli,Indian,493
7224,355,Mojito,Beverage,772
9558,379,Panang Curry,Thai,1256
5784,270,Burgers,Main Course,1376
8989,59,Larb,Thai,459
8038,169,Bibimbap,Korean,154
7688,250,Grilled Prawns,Seafood,404
7037,317,Kadai Paneer,Indian,1003
9341,204,Roast Lamb,Main Course,971
6494,437,Korean BBQ,Korean,523
5385,238,Chili Cheese Fries,Fast Food,784
8919,438,Korean BBQ,Korean,404
8795,436,Baozi,Chinese,372
8303,479,Bulgogi,Korean,601
4863,274,Manchurian,Chinese,709
5174,328,Shabu Shabu,Japanese,1373
9988,443,Fish Tacos,Seafood,459
9538,329,French Onion Soup,French,685
8862,363,Burgers,Main Course,255
6196,192,Fries,Fast Food,942
6003,285,Ice Cream,Desserts,164
9492,195,Vada Pav,Indian,1369
3208,30,Focaccia Bread,Italian,368
330,73,Chickpea Salad,Vegan,661
3571,84,Samosa,Appetiser,440
2963,147,Chawanmushi,Japanese,1398
8406,395,Bibimbap,Korean,1267
4306,295,Peking Duck,Chinese,401
5079,68,Baklava,Desserts,1319
4799,313,Pad See Ew,Thai,477
7339,61,Kale Salad,Healthy,942
6228,468,Roti,Caribbean,554
5380,186,Thai Fried Rice,Thai,506
3952,341,Rogan Josh,Indian,261
5249,397,Hummus with Pita,Appetiser,434
7254,347,Cheesecake,Desserts,806
8015,27,Quesadillas,Mexican,933
4171,256,Aloo Paratha,Indian,1306
1615,348,Margherita Pizza,Italian,1348
7950,55,Clam Chowder,Seafood,1344
9108,53,Oatmeal,Healthy,719
1795,15,Pasta Carbonara,Italian,289
2341,464,Labneh,Middle Eastern,1219
8887,402,Quesadillas,Mexican,1306
323,121,BBQ Chicken,Main Course,418
6482,264,Roasted Cauliflower Steaks,Vegan,205
3584,388,Orange Juice,Beverage,289
4441,424,Steak,Main Course,1416
8850,313,Caprese Salad,Appetiser,429
6489,18,Quinoa Salad,Healthy,1355
8201,371,Chili Cheese Fries,Fast Food,412
5225,464,Buffalo Wings,American,1301
5319,355,Onigiri,Japanese,293
6156,317,Gimbap,Korean,839
4268,14,Hot Chocolate,Beverage,188
5808,393,Duck Confit,French,1105
531,277,Fish & Chips,Main Course,320
9990,412,Lentil Soup,Healthy,1263
8922,376,Bolognese,Italian,318
5890,455,Callaloo,Caribbean,487
2879,104,Quiche Lorraine,French,324
3729,48,Moussaka,Main Course,164
8047,183,Gnocchi,Italian,375
1494,127,Chole Bhature,Indian,331
1478,36,Baozi,Chinese,236
2630,288,Shawarma,Fast Food,453
9889,470,Mansaf,Middle Eastern,925
4805,159,Onigiri,Japanese,1353
1610,356,Burritos,Mexican,1282
7925,221,Rajma Chawal,Indian,1106
2752,121,French Onion Soup,French,1293
2044,174,Fajitas,Mexican,1380
7090,271,Idli,Indian,943
2919,297,Rice and Peas,Caribbean,501
8591,464,Mushroom Risotto,Vegan,734
620,87,Pad See Ew,Thai,167
9278,29,Ackee and Saltfish,Caribbean,576
3655,416,Okonomiyaki,Japanese,1087
4970,315,Sopes,Mexican,1107
7894,243,Kibbeh,Mediterranean,1359
7501,153,Papaya Salad,Thai,1122
1002,234,Fish Tacos,Seafood,1127
9653,390,Sweet and Sour Pork,Chinese,1317
5507,231,Vegan Ice Cream,Vegan,662
5361,363,Jerk Chicken,Caribbean,515
6178,55,Biryani,Main Course,212
9173,25,Sundubu Jjigae,Korean,778
9369,310,Coconut Water,Beverage,615
1344,41,Garlic Bread,Appetiser,1097
7468,411,Margherita Pizza,Italian,444
1878,470,Cornbread,American,973
8169,287,Thai Fried Rice,Thai,1493
1983,151,Tempura,Japanese,481
6817,226,Pavlova,Desserts,1249
4036,272,Vegan Pizza,Vegan,1244
3133,112,Korean BBQ,Korean,1050
6235,91,Stuffed Bell Peppers,Vegan,199
610,496,Callaloo,Caribbean,953
1140,58,Kunafa,Middle Eastern,918
5619,80,Dolma,Mediterranean,748
3548,418,Tteokbokki,Korean,228
3961,461,Sushi,Main Course,592
637,302,Crème Brûlée,Desserts,340
5865,493,Nachos,Appetiser,300
3787,342,Onion Rings,Appetiser,483
5931,74,Enchiladas,Mexican,293
4185,323,Grilled Chicken,Main Course,708
7196,462,Kimchi,Korean,1026
2701,374,Jerk Chicken,Caribbean,970
8124,251,Kibbeh,Mediterranean,368
4792,386,Margherita Pizza,Italian,369
3166,159,Vegan Pizza,Vegan,522
7701,75,Japchae,Korean,1075
2663,102,Clam Chowder,Seafood,1354
53,461,Spanakopita,Mediterranean,1462
7700,251,Chocolate Mousse,Desserts,1008
9396,196,Smoothie Bowl,Healthy,545
3594,339,Osso Buco,Italian,402
574,180,Arancini,Italian,678
571,398,Vegan Pizza,Vegan,841
2248,24,Fattoush,Middle Eastern,935
8833,282,Zoodle Pasta,Healthy,1085
2972,468,Lasagna,Italian,1442
2322,490,Carrot Cake,Desserts,721
8576,124,Pina Colada,Beverage,948
3965,99,Coq au Vin,French,996
2254,481,Thai Fried Rice,Thai,796
7283,100,Lobster Bisque,Seafood,302
6297,141,Quinoa Salad,Healthy,1377
2074,418,Mango Sticky Rice,Desserts,400
7286,486,Clam Chowder,American,694
1073,182,Gulab Jamun,Desserts,1074
9129,16,Meatloaf,American,990
3751,238,Pozole,Mexican,1117
4916,343,Samgyeopsal,Korean,288
6962,254,Latte,Beverage,661
3384,297,Sangria,Beverage,582
2482,174,Shawarma,Fast Food,1409
7521,145,Meatloaf,American,1486
9367,289,Tarte Tatin,French,1243
1097,108,Yakitori,Japanese,1003
1804,250,Roasted Cauliflower Steaks,Vegan,400
2593,385,Margherita Pizza,Italian,1096
4454,180,Ratatouille,French,531
2552,295,Udon,Japanese,1190
5136,444,Pasta Carbonara,Italian,1401
5014,490,Jackfruit Tacos,Vegan,548
311,174,Biryani,Main Course,1036
2381,383,Moussaka,Mediterranean,641
6327,232,Sundubu Jjigae,Korean,192
1122,158,Baingan Bharta,Indian,987
8325,169,Croissant,French,1471
3377,352,Grilled Salmon,Seafood,462
9595,36,Lobster Roll,American,601
4876,353,Chickpea Salad,Vegan,287
4238,284,Bruschetta,Appetiser,1077
131,489,Hummus,Middle Eastern,733
5530,311,Duck Confit,French,1026
4248,319,Mango Sticky Rice,Thai,624
7279,138,Kunafa,Middle Eastern,263
7041,124,Cornbread,American,544
7217,489,Brown Rice Bowl,Healthy,433
1834,136,Fries,Fast Food,1350
9927,140,Fried Plantains,Caribbean,1351
6260,322,Vegan Pizza,Vegan,1478
7714,274,Stuffed Mushrooms,Appetiser,1406
4786,378,Rice and Peas,Caribbean,1478
4089,259,Curry Goat,Caribbean,1192
5805,333,Roasted Cauliflower Steaks,Vegan,770
5104,136,Shrimp Scampi,Seafood,293
8258,143,Caprese Salad,Appetiser,980
6728,458,Grilled Prawns,Seafood,836
8090,264,Smoothie Bowl,Healthy,317
9871,261,Pudding,Desserts,636
9450,74,Thai Fried Rice,Thai,1329
8042,374,Crab Cakes,Seafood,1086
6853,423,Shawarma,Fast Food,153
2110,78,Stuffed Mushrooms,Appetiser,1458
230,47,Szechuan Beef,Chinese,800
4418,59,Oysters,Seafood,539
968,363,Mushroom Risotto,Vegan,1480
3672,342,Ice Cream,Desserts,367
2436,112,Hummus,Mediterranean,1195
7629,143,Baba Ganoush,Mediterranean,1102
6995,278,Burgers,Main Course,352
4109,218,Minestrone Soup,Italian,701
8892,499,Crab Cakes,Seafood,271
2157,377,Onion Rings,Appetiser,221
885,403,Dumplings,Chinese,743
5288,343,Kunafa,Middle Eastern,491
5898,239,Tom Yum Soup,Thai,1419
5432,366,Tonkatsu,Japanese,714
466,181,Hummus,Middle Eastern,1244
1370,414,Iced Tea,Beverage,1040
3786,29,Tacos,Fast Food,550
7296,233,Lobster Bisque,Seafood,1428
1242,346,Grilled Prawns,Seafood,1205
7632,294,Buffalo Wings,American,1056
2859,262,Tteokbokki,Korean,491
5700,47,Duck Confit,French,1185
9420,267,Elote,Mexican,1144
7272,492,Meatloaf,American,971
6855,244,Vada Pav,Indian,927
9255,128,Kunafa,Middle Eastern,1099
3643,37,Smoothie Bowl,Healthy,253
7389,119,Nachos,Mexican,961
2368,218,Oatmeal,Healthy,831
2828,58,Coconut Shrimp,Caribbean,1458
1923,75,Rice and Peas,Caribbean,1422
7194,152,Chicken Wings,Appetiser,680
5950,331,Stuffed Peppers,Healthy,1445
4948,293,Smoothie Bowl,Healthy,224
7742,204,Crispy Calamari,Appetiser,1322
5260,496,Fries,Fast Food,989
5082,394,Vegan Pizza,Vegan,709
6424,146,Dolma,Mediterranean,1057
6634,210,Philly Cheesesteak,American,572
6417,230,Sushi,Japanese,1288
2979,347,Macarons,French,281
9078,123,Vegan Burger,Vegan,310
7534,176,Fried Plantains,Caribbean,211
292,155,Baingan Bharta,Indian,470
3055,86,Shabu Shabu,Japanese,240
9292,340,Mozzarella Sticks,Appetiser,1347
5631,133,Pudding,Desserts,173
6849,147,Tofu Stir-fry,Vegan,445
3339,155,Grilled Salmon,Healthy,336
1700,137,Smoothie,Beverage,505
6700,148,Hot Dogs,Fast Food,350
538,275,Philly Cheesesteak,American,607
2534,67,Jerk Chicken,Caribbean,1183
2727,208,Jackfruit Tacos,Vegan,727
2679,82,Philly Cheesesteak,American,973
7005,263,Yakitori,Japanese,562
6043,326,Labneh,Middle Eastern,968
6146,448,Paneer Butter Masala,Main Course,684
9942,452,Polenta,Italian,277
8150,329,Manchurian,Chinese,992
7403,262,Buffalo Wings,American,310
5217,203,Zoodle Pasta,Healthy,1094
3287,407,Miso Soup,Japanese,1050
3085,304,Mushroom Risotto,Vegan,1462
6584,72,Tom Yum Soup,Thai,997
5469,488,Coca-Cola,Beverage,269
3997,403,Sundubu Jjigae,Korean,1463
2805,472,Stuffed Mushrooms,Appetiser,1463
3540,416,Manchurian,Chinese,1469
2312,13,Shakshuka,Mediterranean,300
3400,41,Polenta,Italian,404
420,48,Jerk Chicken,Caribbean,718
8966,71,Vegan Ice Cream,Vegan,1477
9008,434,Matcha Tea,Beverage,186
7476,268,Sopes,Mexican,1316
6177,332,Quiche Lorraine,French,919
8539,314,Corn Dogs,Fast Food,915
1296,434,Grilled Chicken,Main Course,1236
8272,121,Tuna Tartare,Seafood,1474
7840,355,Stuffed Bell Peppers,Main Course,599
1427,307,Kimchi,Korean,691
704,404,Tiramisu,Desserts,640
7240,446,Massaman Curry,Thai,1079
183,425,Brown Rice Bowl,Healthy,542
3867,145,Pad Thai,Thai,1124
1357,31,Grilled Prawns,Seafood,436
2062,429,Moussaka,Mediterranean,440
7154,383,Ribs,Main Course,481
2041,323,Quiche Lorraine,French,1156
9590,74,Chicken and Waffles,American,1483
7189,221,Jambalaya,American,1327
591,464,Grilled Prawns,Seafood,1305
4059,383,Vegan Pizza,Vegan,1202
6033,396,Coconut Shrimp,Caribbean,1294
352,273,Shrimp Cocktail,Appetiser,400
1022,208,Lobster Bisque,Seafood,1487
8583,399,Chickpea Salad,Vegan,1485
2316,34,Fish Sandwich,Fast Food,1402
640,98,Mussels in Garlic Butter,Seafood,628
4694,68,Gimbap,Korean,417
9822,498,Mango Sticky Rice,Thai,630
4702,143,Tiramisu,Desserts,235
5030,459,Burritos,Mexican,925
2650,390,Shabu Shabu,Japanese,1489
9133,325,Pizza,Fast Food,1059
6602,223,Vegan Ice Cream,Vegan,923
3486,226,Pita Bread,Mediterranean,914
2550,344,Grilled Prawns,Seafood,389
317,42,Fajitas,Mexican,710
972,491,Macarons,French,475
2776,203,Ceviche,Seafood,315
2308,191,Vada Pav,Indian,694
6639,413,Stuffed Bell Peppers,Vegan,1483
2937,268,Pad Thai,Thai,357
9726,300,Oatmeal,Healthy,633
9433,206,Steak,Main Course,1312
6684,236,Tempura,Japanese,461
8532,273,Chili Cheese Fries,Fast Food,516
7503,358,Tiramisu,Italian,234
586,363,Ackee and Saltfish,Caribbean,643
6922,177,Kung Pao Chicken,Chinese,366
7733,25,Deviled Eggs,Appetiser,1270
7365,19,Callaloo,Caribbean,382
9681,119,Tom Yum Soup,Thai,598
5001,269,Thai Fried Rice,Thai,1265
9980,355,Sweet and Sour Pork,Chinese,1204
3028,224,Masala Dosa,Indian,390
5363,53,Miso Soup,Japanese,419
7719,340,Latte,Beverage,280
8338,308,Bolognese,Italian,644
9685,472,Kunafa,Middle Eastern,633
6383,76,Chia Pudding,Healthy,1117
7711,430,Roasted Cauliflower Steaks,Vegan,993
4947,147,Polenta,Italian,609
3522,199,Masala Dosa,Indian,637
6792,451,Stuffed Peppers,Healthy,614
6277,182,Green Curry,Thai,951
1929,337,Tuna Tartare,Seafood,1379
1958,398,Fajitas,Mexican,1407
5187,480,Curry Goat,Caribbean,252
3897,202,Lobster Bisque,Seafood,431
5090,48,Mushroom Risotto,Vegan,1454
2631,20,Larb,Thai,913
809,19,Roast Lamb,Main Course,158
7796,269,Chow Mein,Chinese,247
2543,62,Corn Dogs,Fast Food,1091
5400,245,Matcha Tea,Beverage,747
4342,440,Pad Thai,Thai,1422
84,189,Crème Brûlée,French,432
1429,491,Coffee,Beverage,963
4009,196,Quesadillas,Mexican,790
1754,81,Pizza,Fast Food,858
7930,339,Mansaf,Middle Eastern,549
2790,51,Lentil Soup,Healthy,518
3144,286,Tacos,Main Course,804
3531,326,Spanakopita,Mediterranean,596
1475,235,Labneh,Middle Eastern,558
6820,232,Roti,Caribbean,597
9264,482,Quiche Lorraine,French,1048
9153,370,Smoothie Bowl,Healthy,656
3118,54,Shawarma,Fast Food,1232
6928,11,Chow Mein,Chinese,418
5318,127,Biryani,Indian,275
3069,231,Chawanmushi,Japanese,304
376,144,Papaya Salad,Thai,557
9219,276,Cacciucco,Italian,1476
259,406,Korean BBQ,Korean,384
1561,180,Steak,Main Course,1272
9174,374,Mango Sticky Rice,Thai,1227
6672,241,Mapo Tofu,Chinese,520
6571,51,Japchae,Korean,387
4539,77,Chia Pudding,Healthy,1111
611,439,Jerk Chicken,Caribbean,880
6386,499,Fish Sandwich,Fast Food,1416
2912,66,Stuffed Bell Peppers,Vegan,506
5721,475,Sliders,Fast Food,275
8694,183,Grilled Cheese,Fast Food,753
6733,422,Korean BBQ,Korean,1426
4896,166,Pancakes,American,978
3454,307,Dal Makhani,Indian,173
555,217,Paneer Butter Masala,Main Course,749
4130,498,Risotto,Italian,671
8716,157,Smoothie Bowl,Healthy,1254
1543,36,Japchae,Korean,445
3442,425,Tacos,Fast Food,1237
5610,45,Baozi,Chinese,980
6222,461,Baguette,French,1457
5472,496,Sushi,Main Course,1195
9435,191,Samgyeopsal,Korean,1045
9698,212,Tamales,Mexican,665
1416,381,Pasta Carbonara,Italian,1199
3059,336,Clam Chowder,Seafood,945
4795,223,Sweet and Sour Pork,Chinese,620
1647,310,Samosa,Appetiser,1381
2180,344,Shawarma,Fast Food,527
1178,277,Panna Cotta,Desserts,1125
1541,323,Tom Yum Soup,Thai,1117
950,226,Kibbeh,Mediterranean,1258
814,166,Baba Ganoush,Middle Eastern,342
912,163,Meatloaf,Main Course,703
3527,181,Chicken Nuggets,Fast Food,474
1745,81,Jackfruit Tacos,Vegan,1257
756,164,Fried Rice,Chinese,776
5739,129,French Onion Soup,French,517
266,492,Crab Cakes,Seafood,1275
2496,71,Churros,Mexican,1231
7071,127,Mansaf,Middle Eastern,1417
3012,63,Smoothie,Beverage,1118
9283,221,Idli,Indian,527
6007,448,Shabu Shabu,Japanese,1218
5633,301,Grilled Salmon,Healthy,304
8827,434,Baba Ganoush,Middle Eastern,1430
479,11,Tabbouleh,Mediterranean,895
7206,339,Idli,Indian,479
9878,115,Fried Rice,Chinese,867
9977,469,Oysters,Seafood,840
5911,231,Pani Puri,Indian,308
3701,236,Korean BBQ,Korean,971
2600,408,Baozi,Chinese,762
4429,161,Brown Rice Bowl,Healthy,373
7586,212,Nachos,Appetiser,525
6071,379,Mac and Cheese,American,182
6288,424,Kunafa,Middle Eastern,997
1499,368,Grilled Chicken,Main Course,288
3075,137,Buffalo Wings,American,367
4148,220,Clam Chowder,American,196
4496,330,Peking Duck,Chinese,1459
10,348,Mushroom Risotto,Vegan,990
8842,356,Kadai Paneer,Indian,1469
4401,77,Spinach Artichoke Dip,Appetiser,451
1857,117,Roasted Cauliflower Steaks,Vegan,177
2205,360,Pad See Ew,Thai,1448
8893,86,Coffee,Beverage,435
1704,238,Gnocchi,Italian,310
4611,128,Vegan Burger,Vegan,736
1167,388,Lentil Soup,Vegan,944
2908,307,Ackee and Saltfish,Caribbean,550
600,90,Burritos,Mexican,1231
8082,53,Margherita Pizza,Italian,591
5689,27,Stuffed Bell Peppers,Vegan,582
8275,250,Crème Brûlée,Desserts,847
7050,423,Gyros,Mediterranean,1273
6903,114,Sopes,Mexican,1482
4345,438,Vegan Ice Cream,Vegan,653
9895,91,Coconut Water,Beverage,1472
1935,499,Grilled Salmon,Seafood,507
482,325,Stuffed Bell Peppers,Vegan,300
4074,211,Burgers,Main Course,295
7639,242,Latte,Beverage,1076
290,419,Arancini,Italian,755
2095,161,Panang Curry,Thai,897
5573,430,Boeuf Bourguignon,French,1204
5991,362,Boeuf Bourguignon,French,806
7008,216,Mac and Cheese,American,1030
360,138,Sweet and Sour Pork,Chinese,592
5353,340,Biryani,Main Course,485
9336,55,Sweet and Sour Pork,Chinese,1076
6976,259,Grilled Prawns,Seafood,455
3628,330,Char Siu,Chinese,343
467,312,Pozole,Mexican,240
9940,318,Tacos,Fast Food,332
1965,263,Boeuf Bourguignon,French,1114
665,153,Mansaf,Middle Eastern,1379
5262,9,Falafel,Mediterranean,686
1066,153,Shawarma,Fast Food,1251
512,35,Pavlova,Desserts,854
7463,41,Pad Thai,Thai,243
8554,215,Stuffed Peppers,Healthy,405
2573,149,Arancini,Italian,210
7513,343,Fried Plantains,Caribbean,665
570,286,Manchurian,Chinese,932
7934,125,Szechuan Beef,Chinese,450
3064,430,Baingan Bharta,Indian,521
2580,88,Kimchi Jjigae,Korean,1015
4287,219,Mojito,Beverage,808
4093,104,Teriyaki Salmon,Main Course,356
3396,444,Cochinita Pibil,Mexican,203
3629,25,Carrot Cake,Desserts,419
5915,251,Mole Poblano,Mexican,961
8224,238,Focaccia Bread,Italian,991
8504,330,Roti,Caribbean,837
9908,65,French Onion Soup,French,746
7607,345,Yakitori,Japanese,448
3159,460,Falafel,Mediterranean,1207
8238,111,Vegan Burger,Vegan,339
7424,130,Lasagna,Main Course,395
3447,126,Tabbouleh,Mediterranean,431
944,134,Jackfruit Tacos,Vegan,691
3891,387,Hot Chocolate,Beverage,920
7713,382,Ravioli,Italian,334
24,279,Meatloaf,American,633
6305,153,Massaman Curry,Thai,1340
1989,51,Papaya Salad,Thai,1438
223,3,Meatloaf,Main Course,1344
9074,262,Baozi,Chinese,679
5175,72,Ceviche,Seafood,186
6964,381,Burgers,Main Course,747
6558,84,Sushi,Main Course,1158
1065,73,Oysters,Seafood,291
3250,231,Quinoa Salad,Healthy,663
2555,263,Cheesecake,Desserts,209
9329,191,Donuts,Desserts,1233
4323,357,Shawarma,Fast Food,285
6715,368,Pozole,Mexican,1335
7783,186,Yakitori,Japanese,1420
6544,403,Macarons,Desserts,1121
6854,322,Grilled Cheese,Fast Food,771
5038,219,Greek Salad,Mediterranean,397
299,163,Hot and Sour Soup,Chinese,605
279,454,Gyros,Mediterranean,690
4271,240,Elote,Mexican,1082
4467,256,Massaman Curry,Thai,574
7481,99,Pasta Alfredo,Main Course,282
712,194,Kadai Paneer,Indian,700
966,357,Peking Duck,Chinese,1181
3420,285,Carrot Cake,Desserts,838
2019,355,Avocado Toast,Healthy,318
5137,458,Nachos,Appetiser,1434
1999,495,Apple Pie,American,704
2487,147,Coconut Shrimp,Caribbean,381
6841,453,Bibimbap,Korean,262
3331,116,Apple Pie,American,862
2595,463,Korean BBQ,Korean,731
8573,395,Mozzarella Sticks,Appetiser,191
1883,394,Pasta Carbonara,Italian,1108
7785,118,Udon,Japanese,309
2080,70,Buffalo Wings,American,377
6545,245,Shrimp Cocktail,Appetiser,1289
1669,103,Mussels in Garlic Butter,Seafood,1281
2478,73,Spring Rolls,Appetiser,767
530,113,Baklava,Mediterranean,517
9752,60,Tabbouleh,Mediterranean,343
7150,143,Gyros,Mediterranean,1000
6445,362,Papaya Salad,Thai,1175
6210,149,Soufflé,French,763
684,440,Roti,Caribbean,943
3472,86,Smoothie,Beverage,1171
8335,327,Korean BBQ,Korean,1268
3586,434,Pizza,Fast Food,805
2846,459,Boeuf Bourguignon,French,395
9006,340,Soufflé,French,846
7851,330,Sarson Da Saag,Indian,1128
4370,122,Fish Tacos,Seafood,272
8363,291,Milkshake,Beverage,174
1455,22,Chickpea Salad,Vegan,1378
3806,131,Burgers,Main Course,905
5903,200,Panang Curry,Thai,1368
1340,499,Roast Lamb,Main Course,1012
3368,483,Thai Fried Rice,Thai,1235
8231,473,Spring Rolls,Chinese,344
8722,18,Fried Rice,Main Course,322
855,38,Steak,Main Course,422
5371,381,Cornbread,American,836
462,36,Dumplings,Chinese,1344
5791,277,Ramen,Japanese,626
4229,354,Polenta,Italian,770
8959,244,Apple Pie,American,379
1330,33,Shrimp Cocktail,Appetiser,996
9819,246,Kale Salad,Healthy,380
3019,406,Samosa,Appetiser,753
3253,267,Stuffed Bell Peppers,Vegan,1410
3883,306,Curry Goat,Caribbean,1301
5062,284,Lentil Soup,Vegan,1255
3567,400,Apple Pie,Desserts,1319
9204,361,Cornbread,American,1296
4201,225,Chickpea Salad,Vegan,1299
8897,138,Manchurian,Chinese,1149
489,477,Dim Sum,Chinese,1359
8305,295,Dolma,Mediterranean,489
1919,406,BBQ Ribs,American,1055
6515,104,Pizza,Fast Food,276
4386,84,Papaya Salad,Thai,405
8246,432,Kadai Paneer,Indian,1288
1124,374,Burgers,Fast Food,901
2984,127,Sundubu Jjigae,Korean,1030
155,447,Tacos,Fast Food,585
7541,243,Hummus with Pita,Appetiser,496
6944,379,Orange Juice,Beverage,1035
3213,294,Baba Ganoush,Mediterranean,1153
440,166,Nachos,Mexican,1151
6330,101,Orange Juice,Beverage,204
4274,346,Pita Bread,Mediterranean,892
3140,251,Tacos,Fast Food,655
4531,205,Vegan Burger,Vegan,328
7113,358,Clam Chowder,American,906
1755,420,Cacciucco,Italian,875
5275,305,Greek Salad,Mediterranean,709
3788,52,Carrot Cake,Desserts,862
3334,74,Vegan Burger,Vegan,1406
3045,447,Brownie,Desserts,1440
9199,53,Takoyaki,Japanese,1420
5245,271,Pad Thai,Thai,753
1379,422,Guacamole,Mexican,1195
3617,108,Biryani,Main Course,1317
8655,215,Crispy Calamari,Appetiser,630
2492,411,Fries,Fast Food,1073
2820,125,Baklava,Mediterranean,1242
8880,62,Stuffed Bell Peppers,Vegan,309
8486,107,Crispy Calamari,Appetiser,922
832,231,Tacos,Main Course,604
9240,80,Tiramisu,Desserts,768
8085,113,Crab Cakes,Seafood,468
280,75,Bolognese,Italian,751
5741,44,Crème Brûlée,French,911
4493,334,Rice and Peas,Caribbean,1400
3860,301,Bossam,Korean,1330
2585,280,Milkshake,Beverage,164
1322,58,Bossam,Korean,481
8225,25,Cheesecake,Desserts,941
5592,436,Shawarma,Middle Eastern,1483
3399,387,Ice Cream,Desserts,1167
3913,140,Tacos,Mexican,1281
2831,32,Pina Colada,Beverage,471
4499,254,Larb,Thai,327
7655,190,Espresso,Beverage,1192
4922,36,Green Curry,Thai,655
28,249,Mushroom Risotto,Vegan,471
9277,21,Chicken Nuggets,Fast Food,1284
958,498,Takoyaki,Japanese,510
7841,213,Callaloo,Caribbean,335
4912,468,Dumplings,Chinese,1093
961,7,Avocado Toast,Healthy,1317
3224,29,Apple Pie,Desserts,666
3360,208,French Onion Soup,French,705
8396,44,Jambalaya,American,1387
867,24,Ratatouille,French,1088
113,81,Aloo Paratha,Indian,1075
6969,377,Okonomiyaki,Japanese,767
752,139,Lentil Soup,Vegan,331
4807,307,Pancakes,American,789
6329,94,Ackee and Saltfish,Caribbean,1156
112,420,Palak Paneer,Indian,297
115,158,Zoodle Pasta,Healthy,740
8958,235,Pavlova,Desserts,973
7098,276,Clam Chowder,Seafood,511
2334,482,Baklava,Mediterranean,1490
5492,15,Peking Duck,Chinese,347
5085,103,Burgers,Fast Food,736
4934,261,Bruschetta,Appetiser,1095
8144,259,Stuffed Bell Peppers,Main Course,1367
2282,349,Fried Rice,Chinese,907
6338,308,Mango Sticky Rice,Desserts,582
7085,459,Carrot Cake,Desserts,897
6477,69,Bibimbap,Korean,400
5096,495,Oysters,Seafood,1136
5162,379,Latte,Beverage,247
2227,121,Sliders,Fast Food,542
3592,239,Clam Chowder,Seafood,822
4959,253,Bulgogi,Korean,1496
9534,38,Shawarma,Middle Eastern,582
6400,77,Callaloo,Caribbean,1272
74,157,Clam Chowder,Seafood,589
6448,199,Mango Sticky Rice,Desserts,833
1680,281,Fruit Punch,Beverage,566
680,268,Dosa,Indian,1250
4598,370,Panna Cotta,Italian,1020
3712,444,Tteokbokki,Korean,994
9704,11,Corn Dogs,Fast Food,1379
8322,266,Matcha Tea,Beverage,1312
9223,459,Shrimp Cocktail,Appetiser,526
1437,265,Vegan Ice Cream,Vegan,1310
9918,194,Tofu Stir-fry,Vegan,546
2779,394,Apple Pie,American,583
9398,354,Tteokbokki,Korean,318
5797,167,Rice and Peas,Caribbean,1087
8469,119,Tabbouleh,Mediterranean,1411
7758,263,Papaya Salad,Thai,832
2618,446,Labneh,Middle Eastern,245
5491,116,Miso Soup,Japanese,320
2713,360,Greek Salad,Mediterranean,1103
9363,428,Meatloaf,American,1195
2430,268,Coq au Vin,French,831
4572,13,Kimchi,Korean,398
2521,2,Grilled Prawns,Seafood,301
2091,451,Grilled Salmon,Healthy,1342
8536,489,Tuna Tartare,Seafood,1185
3509,328,Macarons,Desserts,1395
2601,360,Quiche Lorraine,French,612
5951,6,Cupcakes,Desserts,1218
4940,261,Larb,Thai,1051
4944,428,Sopes,Mexican,1340
5804,445,Guacamole,Mexican,1430
3848,150,Pasta Carbonara,Italian,1066
7938,421,Grilled Prawns,Seafood,880
6988,13,Rogan Josh,Indian,1422
3636,67,Panna Cotta,Italian,1057
1251,81,Lobster Bisque,Seafood,1430
9992,101,Donuts,Fast Food,1233
9183,184,Yakitori,Japanese,325
9886,162,Rice and Peas,Caribbean,699
6181,247,Quinoa Salad,Healthy,1425
4339,119,Mansaf,Middle Eastern,180
3049,83,Pudding,Desserts,319
3235,98,Stuffed Peppers,Healthy,199
2760,71,Dumplings,Chinese,1163
9963,38,Kung Pao Chicken,Chinese,692
6727,156,Okonomiyaki,Japanese,691
4261,461,Menudo,Mexican,1040
8618,176,Duck Confit,French,483
4543,219,Croissant,French,373
1527,118,Crème Brûlée,French,1000
1390,400,Kale Salad,Healthy,1301
9095,421,Burgers,Main Course,1238
9269,173,Jalapeño Poppers,Appetiser,1014
3868,492,Baguette,French,1409
8078,96,Sopes,Mexican,556
9604,57,Mozzarella Sticks,Appetiser,165
6709,352,Callaloo,Caribbean,769
5234,128,Panang Curry,Thai,700
